Georgia Department of Education
FTE Enrollment by Race/Ethnicity and Gender - Fiscal Year 2023-3 Data Report
"March 2, 2023 (FTE 2023-3)"
 
System ID, System Name,School ID,  Gender,  Ethnic Hispanic,  Race AmericanIndian,  Race Asian,  Race Black,  Race Pacific Islander,  Race White,  Two or more Races 
"765","Calhoun City","3050-Calhoun High School","Female","241","*","16","44","*","268","21"
"765","Calhoun City","3050-Calhoun High School","Male","286","*","*","42","*","313","21"
"765","Calhoun City","3050-Calhoun High School","Total","527","*","*","86","*","581","42"
"766","Carrollton City","0106-Carrollton Upper Elementary School","Female","135","*","*","204","*","173","36"
"766","Carrollton City","0106-Carrollton Upper Elementary School","Male","176","*","*","193","*","217","35"
"766","Carrollton City","0106-Carrollton Upper Elementary School","Total","311","*","*","397","*","390","71"
"766","Carrollton City","0193-Carrollton Elementary School","Female","189","*","17","275","*","295","65"
"766","Carrollton City","0193-Carrollton Elementary School","Male","244","*","23","306","*","334","49"
"766","Carrollton City","0193-Carrollton Elementary School","Total","433","*","40","581","*","629","114"
"766","Carrollton City","1050-Carrollton High School","Female","189","*","*","282","*","337","42"
"766","Carrollton City","1050-Carrollton High School","Male","204","*","25","261","*","342","49"
"766","Carrollton City","1050-Carrollton High School","Total","393","*","*","543","*","679","91"
"766","Carrollton City","1550-Carrollton Jr. High School","Female","100","*","*","141","*","120","21"
"766","Carrollton City","1550-Carrollton Jr. High School","Male","116","*","*","164","*","185","25"
"766","Carrollton City","1550-Carrollton Jr. High School","Total","216","*","*","305","*","305","46"
"767","Cartersville City","0177-Cartersville Primary School","Female","124","*","*","106","*","266","34"
"767","Cartersville City","0177-Cartersville Primary School","Male","126","*","*","106","*","289","47"
"767","Cartersville City","0177-Cartersville Primary School","Total","250","*","*","212","*","555","81"
"767","Cartersville City","0191-Cartersville Elementary School","Female","115","*","*","111","*","236","34"
"767","Cartersville City","0191-Cartersville Elementary School","Male","108","*","*","88","*","214","27"
"767","Cartersville City","0191-Cartersville Elementary School","Total","223","*","*","199","*","450","61"
"767","Cartersville City","0277-Cartersville Middle School","Female","109","*","*","106","*","279","22"
"767","Cartersville City","0277-Cartersville Middle School","Male","102","*","*","117","*","244","32"
"767","Cartersville City","0277-Cartersville Middle School","Total","211","*","*","223","*","523","54"
"767","Cartersville City","2050-Cartersville High School","Female","155","*","17","138","*","308","37"
"767","Cartersville City","2050-Cartersville High School","Male","177","*","*","128","*","357","45"
"767","Cartersville City","2050-Cartersville High School","Total","332","*","*","266","*","665","82"
"769","Chickamauga City","0111-Gordon Lee Middle School","Female","*","*","*","*","*","141","*"
"769","Chickamauga City","0111-Gordon Lee Middle School","Male","*","*","*","*","*","154","*"
"769","Chickamauga City","0111-Gordon Lee Middle School","Total","*","*","*","*","*","295","*"
"769","Chickamauga City","0211-Gordon Lee High School","Female","*","*","*","*","*","192","*"
"769","Chickamauga City","0211-Gordon Lee High School","Male","*","*","*","*","*","195","*"
"769","Chickamauga City","0211-Gordon Lee High School","Total","*","*","*","*","*","387","*"
"769","Chickamauga City","1050-Chickamauga Elementary School","Female","*","*","*","*","*","273","*"
"769","Chickamauga City","1050-Chickamauga Elementary School","Male","*","*","*","*","*","256","*"
"769","Chickamauga City","1050-Chickamauga Elementary School","Total","*","*","*","*","*","529","*"
"771","Commerce City","0104-Commerce Primary","Female","41","*","*","24","*","155","15"
"771","Commerce City","0104-Commerce Primary","Male","42","*","*","22","*","179","*"
"771","Commerce City","0104-Commerce Primary","Total","83","*","*","46","*","334","*"
"771","Commerce City","0105-Commerce Middle School","Female","46","*","*","30","*","177","*"
"771","Commerce City","0105-Commerce Middle School","Male","52","*","*","21","*","159","19"
"771","Commerce City","0105-Commerce Middle School","Total","98","*","*","51","*","336","*"
"771","Commerce City","0112-Commerce High School","Female","57","*","*","27","*","163","*"
"771","Commerce City","0112-Commerce High School","Male","34","*","*","24","*","178","*"
"771","Commerce City","0112-Commerce High School","Total","91","*","*","51","*","341","*"
"771","Commerce City","1050-Commerce Elementary School","Female","20","*","*","*","*","96","*"
"771","Commerce City","1050-Commerce Elementary School","Male","22","*","*","21","*","92","*"
"771","Commerce City","1050-Commerce Elementary School","Total","42","*","*","*","*","188","*"
"772","Dalton Public Schools","0101-Park Creek Elementary School","Female","246","*","*","*","*","25","*"
"772","Dalton Public Schools","0101-Park Creek Elementary School","Male","245","*","*","*","*","25","*"
"772","Dalton Public Schools","0101-Park Creek Elementary School","Total","491","*","*","*","*","50","*"
"772","Dalton Public Schools","0105-Blue Ridge Elementary School","Female","288","*","*","*","*","*","*"
"772","Dalton Public Schools","0105-Blue Ridge Elementary School","Male","311","*","*","*","*","18","*"
"772","Dalton Public Schools","0105-Blue Ridge Elementary School","Total","599","*","*","*","*","*","*"
"772","Dalton Public Schools","0173-Westwood Elementary School","Female","136","*","*","25","*","107","*"
"772","Dalton Public Schools","0173-Westwood Elementary School","Male","146","*","*","18","*","111","*"
"772","Dalton Public Schools","0173-Westwood Elementary School","Total","282","*","*","43","*","218","*"
"772","Dalton Public Schools","0301-City Park Elementary School","Female","234","*","*","28","*","55","*"
"772","Dalton Public Schools","0301-City Park Elementary School","Male","247","*","*","19","*","48","*"
"772","Dalton Public Schools","0301-City Park Elementary School","Total","481","*","*","47","*","103","*"
"772","Dalton Public Schools","0377-Hammond Creek Middle School","Female","381","*","*","27","*","88","*"
"772","Dalton Public Schools","0377-Hammond Creek Middle School","Male","406","*","*","34","*","113","*"
"772","Dalton Public Schools","0377-Hammond Creek Middle School","Total","787","*","*","61","*","201","*"
"772","Dalton Public Schools","0378-The Dalton Academy","Female","187","*","*","*","*","19","*"
"772","Dalton Public Schools","0378-The Dalton Academy","Male","154","*","*","*","*","19","*"
"772","Dalton Public Schools","0378-The Dalton Academy","Total","341","*","*","*","*","38","*"
"772","Dalton Public Schools","0379-Dalton Jr. High School","Female","418","*","*","24","*","98","*"
"772","Dalton Public Schools","0379-Dalton Jr. High School","Male","422","*","20","21","*","111","*"
"772","Dalton Public Schools","0379-Dalton Jr. High School","Total","840","*","*","45","*","209","*"
"772","Dalton Public Schools","1050-Brookwood Elementary School","Female","184","*","16","*","*","154","*"
"772","Dalton Public Schools","1050-Brookwood Elementary School","Male","165","*","21","17","*","129","*"
"772","Dalton Public Schools","1050-Brookwood Elementary School","Total","349","*","37","*","*","283","*"
"772","Dalton Public Schools","1052-Roan Elementary School","Female","204","*","*","*","*","*","*"
"772","Dalton Public Schools","1052-Roan Elementary School","Male","179","*","*","*","*","*","*"
"772","Dalton Public Schools","1052-Roan Elementary School","Total","383","*","*","*","*","*","*"
"772","Dalton Public Schools","4050-Dalton High School","Female","446","*","20","31","*","124","16"
"772","Dalton Public Schools","4050-Dalton High School","Male","515","*","25","25","*","130","*"
"772","Dalton Public Schools","4050-Dalton High School","Total","961","*","45","56","*","254","*"
"773","City Schools of Decatur","0105-Oakhurst Elementary School","Female","*","*","*","17","*","79","*"
"773","City Schools of Decatur","0105-Oakhurst Elementary School","Male","*","*","*","24","*","117","23"
"773","City Schools of Decatur","0105-Oakhurst Elementary School","Total","*","*","*","41","*","196","*"
"773","City Schools of Decatur","0112-Fifth Avenue Upper Elementary School","Female","*","*","*","37","*","198","23"
"773","City Schools of Decatur","0112-Fifth Avenue Upper Elementary School","Male","*","*","*","41","*","230","26"
"773","City Schools of Decatur","0112-Fifth Avenue Upper Elementary School","Total","*","*","*","78","*","428","49"
"773","City Schools of Decatur","0115-Westchester Elementary School","Female","*","*","*","*","*","53","*"
"773","City Schools of Decatur","0115-Westchester Elementary School","Male","*","*","*","*","*","72","*"
"773","City Schools of Decatur","0115-Westchester Elementary School","Total","*","*","*","*","*","125","*"
"773","City Schools of Decatur","0212-Glennwood Elementary School","Female","*","*","*","16","*","60","*"
"773","City Schools of Decatur","0212-Glennwood Elementary School","Male","*","*","16","16","*","56","17"
"773","City Schools of Decatur","0212-Glennwood Elementary School","Total","*","*","*","32","*","116","*"
"773","City Schools of Decatur","0405-Winnona Park Elementary School","Female","*","*","*","*","*","112","18"
"773","City Schools of Decatur","0405-Winnona Park Elementary School","Male","*","*","*","26","*","108","19"
"773","City Schools of Decatur","0405-Winnona Park Elementary School","Total","*","*","*","*","*","220","37"
"773","City Schools of Decatur","0505-Clairemont Elementary School","Female","*","*","*","36","*","51","*"
"773","City Schools of Decatur","0505-Clairemont Elementary School","Male","*","*","*","44","*","34","*"
"773","City Schools of Decatur","0505-Clairemont Elementary School","Total","*","*","*","80","*","85","*"
"773","City Schools of Decatur","0506-Talley Street Upper Elementary School","Female","*","*","19","67","*","190","33"
"773","City Schools of Decatur","0506-Talley Street Upper Elementary School","Male","*","*","26","82","*","193","38"
"773","City Schools of Decatur","0506-Talley Street Upper Elementary School","Total","*","*","45","149","*","383","71"
"773","City Schools of Decatur","1552-Beacon Hill Middle School","Female","36","*","37","125","*","423","46"
"773","City Schools of Decatur","1552-Beacon Hill Middle School","Male","30","*","25","135","*","418","56"
"773","City Schools of Decatur","1552-Beacon Hill Middle School","Total","66","*","62","260","*","841","102"
"773","City Schools of Decatur","3050-Decatur High School","Female","64","*","37","220","*","528","75"
"773","City Schools of Decatur","3050-Decatur High School","Male","57","*","32","212","*","541","64"
"773","City Schools of Decatur","3050-Decatur High School","Total","121","*","69","432","*","1069","139"
"774","Dublin City","0102-Dublin Middle School","Female","*","*","*","259","*","15","*"
"774","Dublin City","0102-Dublin Middle School","Male","*","*","*","268","*","26","*"
"774","Dublin City","0102-Dublin Middle School","Total","*","*","*","527","*","41","*"
"774","Dublin City","0112-Hillcrest Elementary","Female","*","*","*","260","*","15","*"
"774","Dublin City","0112-Hillcrest Elementary","Male","*","*","*","205","*","20","*"
"774","Dublin City","0112-Hillcrest Elementary","Total","*","*","*","465","*","35","*"
"774","Dublin City","0211-Dublin High School","Female","*","*","*","227","*","16","*"
"774","Dublin City","0211-Dublin High School","Male","*","*","*","243","*","22","*"
"774","Dublin City","0211-Dublin High School","Total","*","*","*","470","*","38","*"
"774","Dublin City","0312-Susie Dasher","Female","*","*","*","232","*","15","*"
"774","Dublin City","0312-Susie Dasher","Male","*","*","*","234","*","18","*"
"774","Dublin City","0312-Susie Dasher","Total","*","*","*","466","*","33","*"
"774","Dublin City","0412-Moore Street Facility","Female","*","*","*","24","*","*","*"
"774","Dublin City","0412-Moore Street Facility","Male","*","*","*","45","*","*","*"
"774","Dublin City","0412-Moore Street Facility","Total","*","*","*","69","*","*","*"
"776","Gainesville City","0104-New Holland Knowledge Academy","Female","163","*","*","79","*","26","*"
"776","Gainesville City","0104-New Holland Knowledge Academy","Male","176","*","*","80","*","21","*"
"776","Gainesville City","0104-New Holland Knowledge Academy","Total","339","*","*","159","*","47","*"
"776","Gainesville City","0109-Gainesville Middle School West","Female","308","*","*","83","*","21","*"
"776","Gainesville City","0109-Gainesville Middle School West","Male","290","*","21","90","*","36","*"
"776","Gainesville City","0109-Gainesville Middle School West","Total","598","*","*","173","*","57","*"
"776","Gainesville City","0110-Gainesville Middle School East","Female","248","*","*","70","*","72","21"
"776","Gainesville City","0110-Gainesville Middle School East","Male","243","*","*","79","*","97","*"
"776","Gainesville City","0110-Gainesville Middle School East","Total","491","*","*","149","*","169","*"
"776","Gainesville City","0193-Centennial Arts Academy","Female","238","*","*","59","*","65","23"
"776","Gainesville City","0193-Centennial Arts Academy","Male","267","*","*","66","*","60","22"
"776","Gainesville City","0193-Centennial Arts Academy","Total","505","*","*","125","*","125","45"
"776","Gainesville City","0204-Gainesville Exploration Academy","Female","200","*","*","54","*","21","*"
"776","Gainesville City","0204-Gainesville Exploration Academy","Male","206","*","*","38","*","19","*"
"776","Gainesville City","0204-Gainesville Exploration Academy","Total","406","*","*","92","*","40","*"
"776","Gainesville City","0211-Mundy Mill Arts Academy","Female","236","*","16","50","*","25","17"
"776","Gainesville City","0211-Mundy Mill Arts Academy","Male","244","*","27","52","*","48","15"
"776","Gainesville City","0211-Mundy Mill Arts Academy","Total","480","*","43","102","*","73","32"
"776","Gainesville City","2050-Enota Multiple Intelligences Academy","Female","148","*","*","64","*","113","28"
"776","Gainesville City","2050-Enota Multiple Intelligences Academy","Male","143","*","*","87","*","143","29"
"776","Gainesville City","2050-Enota Multiple Intelligences Academy","Total","291","*","*","151","*","256","57"
"776","Gainesville City","2550-Fair Street International Academy","Female","192","*","*","53","*","*","*"
"776","Gainesville City","2550-Fair Street International Academy","Male","256","*","*","38","*","*","*"
"776","Gainesville City","2550-Fair Street International Academy","Total","448","*","*","91","*","*","*"
"776","Gainesville City","3050-Gainesville High School","Female","696","*","42","187","*","153","23"
"776","Gainesville City","3050-Gainesville High School","Male","729","*","46","182","*","145","34"
"776","Gainesville City","3050-Gainesville High School","Total","1425","*","88","369","*","298","57"
"779","Jefferson City","0101-Jefferson Middle School","Female","37","*","*","39","*","366","23"
"779","Jefferson City","0101-Jefferson Middle School","Male","46","*","*","47","*","416","16"
"779","Jefferson City","0101-Jefferson Middle School","Total","83","*","*","86","*","782","39"
"779","Jefferson City","0107-Jefferson Academy","Female","38","*","*","23","*","342","27"
"779","Jefferson City","0107-Jefferson Academy","Male","46","*","*","33","*","379","23"
"779","Jefferson City","0107-Jefferson Academy","Total","84","*","*","56","*","721","50"
"779","Jefferson City","0174-Jefferson High School","Female","53","*","*","40","*","453","29"
"779","Jefferson City","0174-Jefferson High School","Male","54","*","15","62","*","465","*"
"779","Jefferson City","0174-Jefferson High School","Total","107","*","*","102","*","918","*"
"779","Jefferson City","3050-Jefferson Elementary School","Female","52","*","*","38","*","418","24"
"779","Jefferson City","3050-Jefferson Elementary School","Male","50","*","*","28","*","354","28"
"779","Jefferson City","3050-Jefferson Elementary School","Total","102","*","*","66","*","772","52"
"781","Marietta City","0101-Marietta High School ","Female","505","*","*","483","*","253","56"
"781","Marietta City","0101-Marietta High School ","Male","524","*","22","437","*","245","52"
"781","Marietta City","0101-Marietta High School ","Total","1029","*","*","920","*","498","108"
"781","Marietta City","0104-Sawyer Road Elementary School","Female","131","*","*","96","*","23","17"
"781","Marietta City","0104-Sawyer Road Elementary School","Male","145","*","*","99","*","26","16"
"781","Marietta City","0104-Sawyer Road Elementary School","Total","276","*","*","195","*","49","33"
"781","Marietta City","0106-Marietta Center for Advanced Academics","Female","22","*","*","42","*","48","*"
"781","Marietta City","0106-Marietta Center for Advanced Academics","Male","30","*","*","42","*","76","*"
"781","Marietta City","0106-Marietta Center for Advanced Academics","Total","52","*","*","84","*","124","*"
"781","Marietta City","0188-A.L. Burruss Elementary School","Female","42","*","*","79","*","68","*"
"781","Marietta City","0188-A.L. Burruss Elementary School","Male","46","*","*","51","*","58","15"
"781","Marietta City","0188-A.L. Burruss Elementary School","Total","88","*","*","130","*","126","*"
"781","Marietta City","0194-Dunleith Elementary School","Female","104","*","*","130","*","*","15"
"781","Marietta City","0194-Dunleith Elementary School","Male","111","*","*","141","*","*","15"
"781","Marietta City","0194-Dunleith Elementary School","Total","215","*","*","271","*","*","30"
"781","Marietta City","0203-Marietta Middle School ","Female","244","*","*","244","*","109","29"
"781","Marietta City","0203-Marietta Middle School ","Male","270","*","16","213","*","139","30"
"781","Marietta City","0203-Marietta Middle School ","Total","514","*","*","457","*","248","59"
"781","Marietta City","0207-George W. Hartmann Center","Female","*","*","*","*","*","*","*"
"781","Marietta City","0207-George W. Hartmann Center","Male","*","*","*","*","*","*","*"
"781","Marietta City","0207-George W. Hartmann Center","Total","*","*","*","*","*","*","*"
"781","Marietta City","0294-Lockheed Elementary School","Female","175","*","*","136","*","15","22"
"781","Marietta City","0294-Lockheed Elementary School","Male","212","*","*","133","*","23","15"
"781","Marietta City","0294-Lockheed Elementary School","Total","387","*","*","269","*","38","37"
"781","Marietta City","0303-Marietta Sixth Grade Academy","Female","121","*","*","116","*","54","23"
"781","Marietta City","0303-Marietta Sixth Grade Academy","Male","142","*","*","115","*","68","15"
"781","Marietta City","0303-Marietta Sixth Grade Academy","Total","263","*","*","231","*","122","38"
"781","Marietta City","0408-Emily Lembeck Early Learning Center","Female","30","*","*","27","*","16","*"
"781","Marietta City","0408-Emily Lembeck Early Learning Center","Male","19","*","*","21","*","27","*"
"781","Marietta City","0408-Emily Lembeck Early Learning Center","Total","49","*","*","48","*","43","*"
"781","Marietta City","2052-Park Street Elementary School","Female","152","*","*","67","*","*","*"
"781","Marietta City","2052-Park Street Elementary School","Male","165","*","*","77","*","*","*"
"781","Marietta City","2052-Park Street Elementary School","Total","317","*","*","144","*","*","*"
"781","Marietta City","3050-Hickory Hills Elementary School","Female","103","*","*","45","*","43","15"
"781","Marietta City","3050-Hickory Hills Elementary School","Male","81","*","*","53","*","40","*"
"781","Marietta City","3050-Hickory Hills Elementary School","Total","184","*","*","98","*","83","*"
"781","Marietta City","5052-West Side Elementary School","Female","*","*","*","34","*","207","17"
"781","Marietta City","5052-West Side Elementary School","Male","24","*","*","30","*","198","20"
"781","Marietta City","5052-West Side Elementary School","Total","*","*","*","64","*","405","37"
"7820108","State Charter Schools- Mountain Education Charter High School","0108-Mountain Education Charter High School","Female","274","*","*","60","*","926","62"
"7820108","State Charter Schools- Mountain Education Charter High School","0108-Mountain Education Charter High School","Male","325","*","*","58","*","932","34"
"7820108","State Charter Schools- Mountain Education Charter High School","0108-Mountain Education Charter High School","Total","599","*","*","118","*","1858","96"
"7820110","State Charter Schools- Odyssey Charter School","0110-Odyssey Charter School","Female","27","*","*","65","*","63","*"
"7820110","State Charter Schools- Odyssey Charter School","0110-Odyssey Charter School","Male","28","*","*","57","*","71","*"
"7820110","State Charter Schools- Odyssey Charter School","0110-Odyssey Charter School","Total","55","*","*","122","*","134","*"
"7820120","State Charter Schools- Georgia Cyber Academy (Virtual)","0120-Georgia Cyber Academy (Virtual)","Female","530","22","109","2406","*","1513","372"
"7820120","State Charter Schools- Georgia Cyber Academy (Virtual)","0120-Georgia Cyber Academy (Virtual)","Male","489","20","90","2388","*","1406","331"
"7820120","State Charter Schools- Georgia Cyber Academy (Virtual)","0120-Georgia Cyber Academy (Virtual)","Total","1019","42","199","4794","*","2919","703"
"7820121","State Charter Schools- Utopian Academy for the Arts Charter School","0121-Utopian Academy for the Arts Charter School","Female","*","*","*","191","*","*","*"
"7820121","State Charter Schools- Utopian Academy for the Arts Charter School","0121-Utopian Academy for the Arts Charter School","Male","*","*","*","124","*","*","*"
"7820121","State Charter Schools- Utopian Academy for the Arts Charter School","0121-Utopian Academy for the Arts Charter School","Total","*","*","*","315","*","*","*"
"7820212","State Charter Schools- Cherokee Charter Academy","0212-Cherokee Charter Academy","Female","68","*","*","57","*","135","19"
"7820212","State Charter Schools- Cherokee Charter Academy","0212-Cherokee Charter Academy","Male","69","*","*","69","*","157","20"
"7820212","State Charter Schools- Cherokee Charter Academy","0212-Cherokee Charter Academy","Total","137","*","*","126","*","292","39"
"7820412","State Charter Schools- Georgia Connections Academy (Virtual)","0412-Georgia Connections Academy (Virtual)","Female","148","20","63","1235","*","1301","257"
"7820412","State Charter Schools- Georgia Connections Academy (Virtual)","0412-Georgia Connections Academy (Virtual)","Male","126","24","79","1201","*","1119","239"
"7820412","State Charter Schools- Georgia Connections Academy (Virtual)","0412-Georgia Connections Academy (Virtual)","Total","274","44","142","2436","*","2420","496"
"7820612","State Charter Schools- Ivy Preparatory Academy, Inc","0612-Ivy Preparatory Academy, Inc","Female","21","*","*","386","*","*","*"
"7820612","State Charter Schools- Ivy Preparatory Academy, Inc","0612-Ivy Preparatory Academy, Inc","Male","*","*","*","*","*","*","*"
"7820612","State Charter Schools- Ivy Preparatory Academy, Inc","0612-Ivy Preparatory Academy, Inc","Total","*","*","*","*","*","*","*"
"7820613","State Charter Schools- Foothills Charter High School (Central Office - Athens)","0613-Foothills Charter High School (Central Office - Athens)","Female","150","*","*","425","*","621","89"
"7820613","State Charter Schools- Foothills Charter High School (Central Office - Athens)","0613-Foothills Charter High School (Central Office - Athens)","Male","161","*","*","482","*","574","67"
"7820613","State Charter Schools- Foothills Charter High School (Central Office - Athens)","0613-Foothills Charter High School (Central Office - Athens)","Total","311","*","*","907","*","1195","156"
"7820614","State Charter Schools- International Charter School of Atlanta","0614-International Charter School of Atlanta","Female","109","*","43","107","*","165","43"
"7820614","State Charter Schools- International Charter School of Atlanta","0614-International Charter School of Atlanta","Male","100","*","28","84","*","123","28"
"7820614","State Charter Schools- International Charter School of Atlanta","0614-International Charter School of Atlanta","Total","209","*","71","191","*","288","71"
"7820615","State Charter Schools- Scintilla Charter Academy","0615-Scintilla Charter Academy","Female","16","*","*","97","*","224","22"
"7820615","State Charter Schools- Scintilla Charter Academy","0615-Scintilla Charter Academy","Male","26","*","*","115","*","165","27"
"7820615","State Charter Schools- Scintilla Charter Academy","0615-Scintilla Charter Academy","Total","42","*","*","212","*","389","49"
"7820616","State Charter Schools- Georgia School for Innovation and the Classics","0616-Georgia School for Innovation and the Classics","Female","31","*","*","36","*","384","15"
"7820616","State Charter Schools- Georgia School for Innovation and the Classics","0616-Georgia School for Innovation and the Classics","Male","18","*","*","62","*","358","21"
"7820616","State Charter Schools- Georgia School for Innovation and the Classics","0616-Georgia School for Innovation and the Classics","Total","49","*","*","98","*","742","36"
"7820617","State Charter Schools- Dubois Integrity Academy","0617-Dubois Integrity Academy","Female","24","*","*","624","*","*","19"
"7820617","State Charter Schools- Dubois Integrity Academy","0617-Dubois Integrity Academy","Male","27","*","*","535","*","*","*"
"7820617","State Charter Schools- Dubois Integrity Academy","0617-Dubois Integrity Academy","Total","51","*","*","1159","*","*","*"
"7820618","State Charter Schools- Coastal Plains Charter High School","0618-Coastal Plains Charter High School","Female","139","*","*","337","*","553","70"
"7820618","State Charter Schools- Coastal Plains Charter High School","0618-Coastal Plains Charter High School","Male","131","*","*","272","*","460","42"
"7820618","State Charter Schools- Coastal Plains Charter High School","0618-Coastal Plains Charter High School","Total","270","*","*","609","*","1013","112"
"7830103","State Charter Schools II- Statesboro STEAM Academy","0103-Statesboro STEAM Academy","Female","*","*","*","27","*","52","*"
"7830103","State Charter Schools II- Statesboro STEAM Academy","0103-Statesboro STEAM Academy","Male","*","*","*","44","*","52","*"
"7830103","State Charter Schools II- Statesboro STEAM Academy","0103-Statesboro STEAM Academy","Total","*","*","*","71","*","104","*"
"7830210","State Charter Schools II- Pataula Charter Academy","0210-Pataula Charter Academy","Female","16","*","*","64","*","187","*"
"7830210","State Charter Schools II- Pataula Charter Academy","0210-Pataula Charter Academy","Male","23","*","*","81","*","164","*"
"7830210","State Charter Schools II- Pataula Charter Academy","0210-Pataula Charter Academy","Total","39","*","*","145","*","351","*"
"7830310","State Charter Schools II- Fulton Leadership Academy","0310-Fulton Leadership Academy","Female","*","*","*","*","*","*","*"
"7830310","State Charter Schools II- Fulton Leadership Academy","0310-Fulton Leadership Academy","Male","*","*","*","219","*","*","*"
"7830310","State Charter Schools II- Fulton Leadership Academy","0310-Fulton Leadership Academy","Total","*","*","*","*","*","*","*"
"7830410","State Charter Schools II- Atlanta Heights Charter School","0410-Atlanta Heights Charter School","Female","26","*","*","315","*","*","20"
"7830410","State Charter Schools II- Atlanta Heights Charter School","0410-Atlanta Heights Charter School","Male","17","*","*","292","*","*","*"
"7830410","State Charter Schools II- Atlanta Heights Charter School","0410-Atlanta Heights Charter School","Total","43","*","*","607","*","*","*"
"7830610","State Charter Schools II- Coweta Charter Academy","0610-Coweta Charter Academy","Female","44","*","*","65","*","240","21"
"7830610","State Charter Schools II- Coweta Charter Academy","0610-Coweta Charter Academy","Male","32","*","*","64","*","255","36"
"7830610","State Charter Schools II- Coweta Charter Academy","0610-Coweta Charter Academy","Total","76","*","*","129","*","495","57"
"7830611","State Charter Schools II- Cirrus Charter Academy","0611-Cirrus Charter Academy","Female","*","*","*","217","*","*","*"
"7830611","State Charter Schools II- Cirrus Charter Academy","0611-Cirrus Charter Academy","Male","*","*","*","209","*","*","*"
"7830611","State Charter Schools II- Cirrus Charter Academy","0611-Cirrus Charter Academy","Total","*","*","*","426","*","*","*"
"7830612","State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy","0612-Southwest Georgia S.T.E.M. Charter Academy","Female","*","*","*","41","*","172","16"
"7830612","State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy","0612-Southwest Georgia S.T.E.M. Charter Academy","Male","*","*","*","50","*","167","*"
"7830612","State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy","0612-Southwest Georgia S.T.E.M. Charter Academy","Total","*","*","*","91","*","339","*"
"7830613","State Charter Schools II- Brookhaven Innovation Academy","0613-Brookhaven Innovation Academy","Female","71","*","*","92","*","37","28"
"7830613","State Charter Schools II- Brookhaven Innovation Academy","0613-Brookhaven Innovation Academy","Male","71","*","15","117","*","44","22"
"7830613","State Charter Schools II- Brookhaven Innovation Academy","0613-Brookhaven Innovation Academy","Total","142","*","*","209","*","81","50"
"7830614","State Charter Schools II- Liberty Tech Charter Academy","0614-Liberty Tech Charter Academy","Female","16","*","*","43","*","133","*"
"7830614","State Charter Schools II- Liberty Tech Charter Academy","0614-Liberty Tech Charter Academy","Male","*","*","*","55","*","131","*"
"7830614","State Charter Schools II- Liberty Tech Charter Academy","0614-Liberty Tech Charter Academy","Total","*","*","*","98","*","264","*"
"7830615","State Charter Schools II- Genesis Innovation Academy for Boys","0615-Genesis Innovation Academy for Boys","Female","*","*","*","*","*","*","*"
"7830615","State Charter Schools II- Genesis Innovation Academy for Boys","0615-Genesis Innovation Academy for Boys","Male","27","*","*","255","*","*","*"
"7830615","State Charter Schools II- Genesis Innovation Academy for Boys","0615-Genesis Innovation Academy for Boys","Total","*","*","*","*","*","*","*"
"7830616","State Charter Schools II- Genesis Innovation Academy for Girls","0616-Genesis Innovation Academy for Girls","Female","26","*","*","249","*","*","*"
"7830616","State Charter Schools II- Genesis Innovation Academy for Girls","0616-Genesis Innovation Academy for Girls","Male","*","*","*","*","*","*","*"
"7830616","State Charter Schools II- Genesis Innovation Academy for Girls","0616-Genesis Innovation Academy for Girls","Total","*","*","*","*","*","*","*"
"7830617","State Charter Schools II- Resurgence Hall Charter School","0617-Resurgence Hall Charter School","Female","*","*","*","177","*","*","*"
"7830617","State Charter Schools II- Resurgence Hall Charter School","0617-Resurgence Hall Charter School","Male","*","*","*","178","*","*","*"
"7830617","State Charter Schools II- Resurgence Hall Charter School","0617-Resurgence Hall Charter School","Total","*","*","*","355","*","*","*"
"7830618","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","0618-SAIL Charter Academy - School for Arts-Infused Learning","Female","47","*","*","49","*","189","26"
"7830618","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","0618-SAIL Charter Academy - School for Arts-Infused Learning","Male","45","*","*","48","*","137","17"
"7830618","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","0618-SAIL Charter Academy - School for Arts-Infused Learning","Total","92","*","*","97","*","326","43"
"7830619","State Charter Schools II- International Academy of Smyrna","0619-International Academy of Smyrna","Female","41","*","*","124","*","*","*"
"7830619","State Charter Schools II- International Academy of Smyrna","0619-International Academy of Smyrna","Male","39","*","*","89","*","*","*"
"7830619","State Charter Schools II- International Academy of Smyrna","0619-International Academy of Smyrna","Total","80","*","*","213","*","*","*"
"7830620","State Charter Schools II- International Charter Academy of Georgia","0620-International Charter Academy of Georgia","Female","*","*","38","20","*","*","30"
"7830620","State Charter Schools II- International Charter Academy of Georgia","0620-International Charter Academy of Georgia","Male","*","*","39","*","*","*","20"
"7830620","State Charter Schools II- International Charter Academy of Georgia","0620-International Charter Academy of Georgia","Total","*","*","77","*","*","*","50"
"7830621","State Charter Schools II- SLAM Academy of Atlanta","0621-SLAM Academy of Atlanta","Female","*","*","*","60","*","*","*"
