Georgia Department of Education
FTE Enrollment by Race/Ethnicity and Gender - Fiscal Year 2022-1 Data Report
"October 5, 2021 (FTE 2022-1)"
 
System ID, System Name,School ID,  Gender,  Ethnic Hispanic,  Race AmericanIndian,  Race Asian,  Race Black,  Race Pacific Islander,  Race White,  Two or more Races 
"710","Paulding County","0101-Hiram High School","Male","121","*","*","396","*","195","40"
"710","Paulding County","0101-Hiram High School","Total","250","*","*","732","*","379","79"
"710","Paulding County","0103-Bessie L. Baggett Elementary","Female","63","*","*","98","*","100","27"
"710","Paulding County","0103-Bessie L. Baggett Elementary","Male","58","*","*","118","*","125","*"
"710","Paulding County","0103-Bessie L. Baggett Elementary","Total","121","*","*","216","*","225","*"
"710","Paulding County","0104-Lillian C. Poole Elementary School","Female","24","*","*","63","*","126","15"
"710","Paulding County","0104-Lillian C. Poole Elementary School","Male","30","*","*","41","*","136","15"
"710","Paulding County","0104-Lillian C. Poole Elementary School","Total","54","*","*","104","*","262","30"
"710","Paulding County","0106-South Paulding High School","Female","86","*","*","209","*","614","32"
"710","Paulding County","0106-South Paulding High School","Male","69","*","*","225","*","645","29"
"710","Paulding County","0106-South Paulding High School","Total","155","*","*","434","*","1259","61"
"710","Paulding County","0108-Sammy McClure Sr. Middle School","Female","79","*","*","121","*","493","30"
"710","Paulding County","0108-Sammy McClure Sr. Middle School","Male","66","*","*","133","*","518","38"
"710","Paulding County","0108-Sammy McClure Sr. Middle School","Total","145","*","*","254","*","1011","68"
"710","Paulding County","0109-North Paulding High School","Female","139","*","29","326","*","833","52"
"710","Paulding County","0109-North Paulding High School","Male","137","*","*","309","*","924","66"
"710","Paulding County","0109-North Paulding High School","Total","276","*","*","635","*","1757","118"
"710","Paulding County","0110-Burnt Hickory Elementary School","Female","59","*","*","50","*","380","21"
"710","Paulding County","0110-Burnt Hickory Elementary School","Male","43","*","*","56","*","446","20"
"710","Paulding County","0110-Burnt Hickory Elementary School","Total","102","*","*","106","*","826","41"
"710","Paulding County","0113-WC Abney Elementary","Female","70","*","*","184","*","332","31"
"710","Paulding County","0113-WC Abney Elementary","Male","48","*","*","181","*","325","36"
"710","Paulding County","0113-WC Abney Elementary","Total","118","*","*","365","*","657","67"
"710","Paulding County","0188-McGarity Elementary School","Female","35","*","*","92","*","156","18"
"710","Paulding County","0188-McGarity Elementary School","Male","50","*","*","86","*","141","22"
"710","Paulding County","0188-McGarity Elementary School","Total","85","*","*","178","*","297","40"
"710","Paulding County","0192-South Paulding Middle School","Female","28","*","*","30","*","139","*"
"710","Paulding County","0192-South Paulding Middle School","Male","23","*","*","43","*","185","*"
"710","Paulding County","0192-South Paulding Middle School","Total","51","*","*","73","*","324","*"
"710","Paulding County","0194-Floyd L. Shelton Elementary School at Crossroad","Female","72","*","23","159","*","391","43"
"710","Paulding County","0194-Floyd L. Shelton Elementary School at Crossroad","Male","73","*","22","141","*","446","31"
"710","Paulding County","0194-Floyd L. Shelton Elementary School at Crossroad","Total","145","*","45","300","*","837","74"
"710","Paulding County","0197-Sam D. Panter Elementary School","Female","40","*","*","50","*","134","20"
"710","Paulding County","0197-Sam D. Panter Elementary School","Male","35","*","*","56","*","166","18"
"710","Paulding County","0197-Sam D. Panter Elementary School","Total","75","*","*","106","*","300","38"
"710","Paulding County","0198-Nebo Elementary School","Female","46","*","*","53","*","182","17"
"710","Paulding County","0198-Nebo Elementary School","Male","40","*","*","58","*","203","17"
"710","Paulding County","0198-Nebo Elementary School","Total","86","*","*","111","*","385","34"
"710","Paulding County","0199-C. A. Roberts Elementary School","Female","56","*","*","44","*","176","17"
"710","Paulding County","0199-C. A. Roberts Elementary School","Male","72","*","*","70","*","186","23"
"710","Paulding County","0199-C. A. Roberts Elementary School","Total","128","*","*","114","*","362","40"
"710","Paulding County","0201-Lena Mae Moses Middle School","Female","54","*","*","135","*","216","23"
"710","Paulding County","0201-Lena Mae Moses Middle School","Male","51","*","*","154","*","210","24"
"710","Paulding County","0201-Lena Mae Moses Middle School","Total","105","*","*","289","*","426","47"
"710","Paulding County","0204-Roland W. Russom Elementary","Female","40","*","*","95","*","295","25"
"710","Paulding County","0204-Roland W. Russom Elementary","Male","52","*","*","94","*","310","22"
"710","Paulding County","0204-Roland W. Russom Elementary","Total","92","*","*","189","*","605","47"
"710","Paulding County","0210-Sara M. Ragsdale Elementary","Female","36","*","*","29","*","209","17"
"710","Paulding County","0210-Sara M. Ragsdale Elementary","Male","21","*","*","39","*","253","21"
"710","Paulding County","0210-Sara M. Ragsdale Elementary","Total","57","*","*","68","*","462","38"
"710","Paulding County","0213-P. B. Ritch Middle School","Female","43","*","*","183","*","81","23"
"710","Paulding County","0213-P. B. Ritch Middle School","Male","54","*","*","199","*","79","26"
"710","Paulding County","0213-P. B. Ritch Middle School","Total","97","*","*","382","*","160","49"
"710","Paulding County","0292-East Paulding High School","Female","123","*","*","247","*","464","50"
"710","Paulding County","0292-East Paulding High School","Male","140","*","*","307","*","490","46"
"710","Paulding County","0292-East Paulding High School","Total","263","*","*","554","*","954","96"
"710","Paulding County","0294-Northside Elementary School","Female","48","*","*","77","*","163","28"
"710","Paulding County","0294-Northside Elementary School","Male","25","*","*","94","*","188","29"
"710","Paulding County","0294-Northside Elementary School","Total","73","*","*","171","*","351","57"
"710","Paulding County","0297-J. A. Dobbins Middle School","Female","67","*","*","101","*","117","18"
"710","Paulding County","0297-J. A. Dobbins Middle School","Male","55","*","*","118","*","103","27"
"710","Paulding County","0297-J. A. Dobbins Middle School","Total","122","*","*","219","*","220","45"
"710","Paulding County","0299-Allgood Elementary School","Female","51","*","*","177","*","155","34"
"710","Paulding County","0299-Allgood Elementary School","Male","63","*","*","165","*","180","34"
"710","Paulding County","0299-Allgood Elementary School","Total","114","*","*","342","*","335","68"
"710","Paulding County","0304-Connie Dugan Elementary School","Female","36","*","*","93","*","126","23"
"710","Paulding County","0304-Connie Dugan Elementary School","Male","44","*","*","91","*","195","17"
"710","Paulding County","0304-Connie Dugan Elementary School","Total","80","*","*","184","*","321","40"
"710","Paulding County","0310-Hal Hutchens Elementary","Female","46","*","*","124","*","138","23"
"710","Paulding County","0310-Hal Hutchens Elementary","Male","54","*","*","109","*","139","23"
"710","Paulding County","0310-Hal Hutchens Elementary","Total","100","*","*","233","*","277","46"
"710","Paulding County","0394-East Paulding Middle School","Female","54","*","*","103","*","239","21"
"710","Paulding County","0394-East Paulding Middle School","Male","53","*","*","100","*","260","36"
"710","Paulding County","0394-East Paulding Middle School","Total","107","*","*","203","*","499","57"
"710","Paulding County","0404-Irma C. Austin Middle School","Female","47","*","*","113","*","199","26"
"710","Paulding County","0404-Irma C. Austin Middle School","Male","44","*","*","145","*","180","25"
"710","Paulding County","0404-Irma C. Austin Middle School","Total","91","*","*","258","*","379","51"
"710","Paulding County","0410-Carl Scoggins Sr. Middle school","Female","24","*","*","51","*","276","16"
"710","Paulding County","0410-Carl Scoggins Sr. Middle school","Male","35","*","*","57","*","263","*"
"710","Paulding County","0410-Carl Scoggins Sr. Middle school","Total","59","*","*","108","*","539","*"
"710","Paulding County","1050-Dallas Elementary School","Female","32","*","*","106","*","79","16"
"710","Paulding County","1050-Dallas Elementary School","Male","31","*","*","123","*","71","26"
"710","Paulding County","1050-Dallas Elementary School","Total","63","*","*","229","*","150","42"
"710","Paulding County","2052-New Georgia Elementary School","Female","23","*","*","54","*","126","*"
"710","Paulding County","2052-New Georgia Elementary School","Male","*","*","*","37","*","127","*"
"710","Paulding County","2052-New Georgia Elementary School","Total","*","*","*","91","*","253","*"
"710","Paulding County","2352-Herschel Jones Middle School","Female","51","*","*","162","*","158","23"
"710","Paulding County","2352-Herschel Jones Middle School","Male","48","*","*","178","*","147","33"
"710","Paulding County","2352-Herschel Jones Middle School","Total","99","*","*","340","*","305","56"
"710","Paulding County","2552-Paulding County High School","Female","109","*","*","327","*","499","54"
"710","Paulding County","2552-Paulding County High School","Male","113","*","*","310","*","446","50"
"710","Paulding County","2552-Paulding County High School","Total","222","*","*","637","*","945","104"
"710","Paulding County","4052-Union Elementary School","Female","*","*","*","20","*","177","*"
"710","Paulding County","4052-Union Elementary School","Male","*","*","*","29","*","192","16"
"710","Paulding County","4052-Union Elementary School","Total","*","*","*","49","*","369","*"
"710","Paulding County","5050-Hiram Elementary School","Female","60","*","*","214","*","71","25"
"710","Paulding County","5050-Hiram Elementary School","Male","59","*","*","216","*","67","35"
"710","Paulding County","5050-Hiram Elementary School","Total","119","*","*","430","*","138","60"
"711","Peach County","0110-Kay Road Elementary","Female","54","*","*","119","*","66","*"
"711","Peach County","0110-Kay Road Elementary","Male","50","*","*","138","*","72","23"
"711","Peach County","0110-Kay Road Elementary","Total","104","*","*","257","*","138","*"
"711","Peach County","0191-Fort Valley Middle School","Female","47","*","*","154","*","18","*"
"711","Peach County","0191-Fort Valley Middle School","Male","55","*","*","152","*","20","*"
"711","Peach County","0191-Fort Valley Middle School","Total","102","*","*","306","*","38","*"
"711","Peach County","0197-Byron Middle School","Female","18","*","*","84","*","99","*"
"711","Peach County","0197-Byron Middle School","Male","19","*","*","81","*","133","*"
"711","Peach County","0197-Byron Middle School","Total","37","*","*","165","*","232","*"
"711","Peach County","0210-Hunt Elementary School","Female","48","*","*","245","*","*","*"
"711","Peach County","0210-Hunt Elementary School","Male","43","*","*","252","*","23","*"
"711","Peach County","0210-Hunt Elementary School","Total","91","*","*","497","*","*","*"
"711","Peach County","1050-Byron Elementary School","Female","32","*","*","90","*","156","18"
"711","Peach County","1050-Byron Elementary School","Male","47","*","*","90","*","161","15"
"711","Peach County","1050-Byron Elementary School","Total","79","*","*","180","*","317","33"
"711","Peach County","2052-Peach County High School","Female","90","*","*","258","*","143","*"
"711","Peach County","2052-Peach County High School","Male","85","*","*","284","*","152","*"
"711","Peach County","2052-Peach County High School","Total","175","*","*","542","*","295","*"
"712","Pickens County","0103-Hill City Elementary School","Female","22","*","*","*","*","254","*"
"712","Pickens County","0103-Hill City Elementary School","Male","17","*","*","*","*","272","*"
"712","Pickens County","0103-Hill City Elementary School","Total","39","*","*","*","*","526","*"
"712","Pickens County","0106-Harmony Elementary School","Female","22","*","*","*","*","224","*"
"712","Pickens County","0106-Harmony Elementary School","Male","21","*","*","*","*","238","*"
"712","Pickens County","0106-Harmony Elementary School","Total","43","*","*","*","*","462","*"
"712","Pickens County","0189-Pickens County Junior High School","Female","18","*","*","*","*","278","*"
"712","Pickens County","0189-Pickens County Junior High School","Male","19","*","*","*","*","331","*"
"712","Pickens County","0189-Pickens County Junior High School","Total","37","*","*","*","*","609","*"
"712","Pickens County","0198-Pickens County High School","Female","53","*","*","*","*","548","*"
"712","Pickens County","0198-Pickens County High School","Male","47","*","*","*","*","576","*"
"712","Pickens County","0198-Pickens County High School","Total","100","*","*","*","*","1124","*"
"712","Pickens County","0203-Jasper Middle School","Female","27","*","*","*","*","239","*"
"712","Pickens County","0203-Jasper Middle School","Male","17","*","*","*","*","280","*"
"712","Pickens County","0203-Jasper Middle School","Total","44","*","*","*","*","519","*"
"712","Pickens County","0303-Tate Elementary School","Female","*","*","*","*","*","231","*"
"712","Pickens County","0303-Tate Elementary School","Male","*","*","*","*","*","215","*"
"712","Pickens County","0303-Tate Elementary School","Total","*","*","*","*","*","446","*"
"713","Pierce County","0112-Midway Elementary School","Female","30","*","*","*","*","202","*"
"713","Pierce County","0112-Midway Elementary School","Male","24","*","*","*","*","195","*"
"713","Pierce County","0112-Midway Elementary School","Total","54","*","*","*","*","397","*"
"713","Pierce County","0182-Pierce County High School","Female","43","*","*","47","*","400","*"
"713","Pierce County","0182-Pierce County High School","Male","48","*","*","36","*","421","*"
"713","Pierce County","0182-Pierce County High School","Total","91","*","*","83","*","821","*"
"713","Pierce County","0197-Pierce County Middle School","Female","42","*","*","28","*","294","23"
"713","Pierce County","0197-Pierce County Middle School","Male","42","*","*","27","*","318","23"
"713","Pierce County","0197-Pierce County Middle School","Total","84","*","*","55","*","612","46"
"713","Pierce County","0297-Blackshear Elementary School","Female","38","*","*","67","*","240","23"
"713","Pierce County","0297-Blackshear Elementary School","Male","37","*","*","52","*","268","28"
"713","Pierce County","0297-Blackshear Elementary School","Total","75","*","*","119","*","508","51"
"713","Pierce County","4050-Patterson Elementary School","Female","18","*","*","*","*","200","*"
"713","Pierce County","4050-Patterson Elementary School","Male","15","*","*","*","*","203","*"
"713","Pierce County","4050-Patterson Elementary School","Total","33","*","*","*","*","403","*"
"714","Pike County","0101-Pike County Elementary School","Female","*","*","*","34","*","307","*"
"714","Pike County","0101-Pike County Elementary School","Male","*","*","*","21","*","337","*"
"714","Pike County","0101-Pike County Elementary School","Total","*","*","*","55","*","644","*"
"714","Pike County","0188-Pike County Primary School","Female","*","*","*","16","*","341","*"
"714","Pike County","0188-Pike County Primary School","Male","*","*","*","17","*","389","*"
"714","Pike County","0188-Pike County Primary School","Total","*","*","*","33","*","730","*"
"714","Pike County","0194-Pike County High School","Female","*","*","*","32","*","431","15"
"714","Pike County","0194-Pike County High School","Male","*","*","*","33","*","529","*"
"714","Pike County","0194-Pike County High School","Total","*","*","*","65","*","960","*"
"714","Pike County","0195-Pike County Middle School","Female","*","*","*","25","*","364","*"
"714","Pike County","0195-Pike County Middle School","Male","*","*","*","25","*","376","*"
"714","Pike County","0195-Pike County Middle School","Total","*","*","*","50","*","740","*"
"714","Pike County","0296-Zebulon High School","Female","*","*","*","*","*","25","*"
"714","Pike County","0296-Zebulon High School","Male","*","*","*","*","*","22","*"
"714","Pike County","0296-Zebulon High School","Total","*","*","*","*","*","47","*"
"715","Polk County","0102-Rockmart High School","Female","18","*","*","77","*","338","26"
"715","Polk County","0102-Rockmart High School","Male","15","*","*","91","*","352","32"
"715","Polk County","0102-Rockmart High School","Total","33","*","*","168","*","690","58"
"715","Polk County","0103-Cedartown Middle School","Female","209","*","*","48","*","267","28"
"715","Polk County","0103-Cedartown Middle School","Male","193","*","*","55","*","245","33"
"715","Polk County","0103-Cedartown Middle School","Total","402","*","*","103","*","512","61"
"715","Polk County","0104-Rockmart Middle School","Female","20","*","*","62","*","244","31"
"715","Polk County","0104-Rockmart Middle School","Male","21","*","*","79","*","260","30"
"715","Polk County","0104-Rockmart Middle School","Total","41","*","*","141","*","504","61"
"715","Polk County","0174-Westside Elementary School","Female","96","*","*","51","*","111","17"
"715","Polk County","0174-Westside Elementary School","Male","69","*","*","45","*","147","*"
"715","Polk County","0174-Westside Elementary School","Total","165","*","*","96","*","258","*"
"715","Polk County","0183-Cherokee Elementary School","Female","123","*","*","18","*","154","20"
"715","Polk County","0183-Cherokee Elementary School","Male","119","*","*","*","*","120","20"
"715","Polk County","0183-Cherokee Elementary School","Total","242","*","*","*","*","274","40"
"715","Polk County","0188-Northside Elementary","Female","117","*","*","37","*","88","16"
"715","Polk County","0188-Northside Elementary","Male","134","*","*","30","*","83","*"
"715","Polk County","0188-Northside Elementary","Total","251","*","*","67","*","171","*"
"715","Polk County","0207-Harpst Academy","Female","*","*","*","*","*","16","*"
"715","Polk County","0207-Harpst Academy","Male","*","*","*","*","*","*","*"
"715","Polk County","0207-Harpst Academy","Total","*","*","*","*","*","*","*"
"715","Polk County","0210-Van Wert Elementary School","Female","19","*","*","87","*","216","38"
"715","Polk County","0210-Van Wert Elementary School","Male","35","*","*","74","*","200","36"
"715","Polk County","0210-Van Wert Elementary School","Total","54","*","*","161","*","416","74"
"715","Polk County","0274-Eastside Elementary School","Female","*","*","*","35","*","308","33"
"715","Polk County","0274-Eastside Elementary School","Male","23","*","*","32","*","288","23"
"715","Polk County","0274-Eastside Elementary School","Total","*","*","*","67","*","596","56"
"715","Polk County","0310-Youngs Grove Elementary School","Female","52","*","*","21","*","168","*"
"715","Polk County","0310-Youngs Grove Elementary School","Male","75","*","*","*","*","162","*"
"715","Polk County","0310-Youngs Grove Elementary School","Total","127","*","*","*","*","330","*"
"715","Polk County","5050-Cedartown High School","Female","250","*","*","80","*","286","20"
"715","Polk County","5050-Cedartown High School","Male","294","*","*","85","*","318","21"
"715","Polk County","5050-Cedartown High School","Total","544","*","*","165","*","604","41"
"716","Pulaski County","0195-Pulaski County Middle School","Female","*","*","*","40","*","71","*"
"716","Pulaski County","0195-Pulaski County Middle School","Male","20","*","*","59","*","82","*"
"716","Pulaski County","0195-Pulaski County Middle School","Total","*","*","*","99","*","153","*"
"716","Pulaski County","2050-Hawkinsville High School","Female","16","*","*","62","*","80","*"
"716","Pulaski County","2050-Hawkinsville High School","Male","*","*","*","67","*","99","*"
"716","Pulaski County","2050-Hawkinsville High School","Total","*","*","*","129","*","179","*"
"716","Pulaski County","3050-Pulaski County Elementary School","Female","17","*","*","118","*","128","26"
"716","Pulaski County","3050-Pulaski County Elementary School","Male","17","*","*","127","*","122","16"
"716","Pulaski County","3050-Pulaski County Elementary School","Total","34","*","*","245","*","250","42"
"717","Putnam County","0111-Putnam County Middle School","Female","72","*","*","130","*","152","17"
"717","Putnam County","0111-Putnam County Middle School","Male","78","*","*","133","*","129","*"
"717","Putnam County","0111-Putnam County Middle School","Total","150","*","*","263","*","281","*"
"717","Putnam County","0112-Putnam County Primary School","Female","68","*","*","149","*","153","*"
"717","Putnam County","0112-Putnam County Primary School","Male","62","*","*","117","*","167","26"
"717","Putnam County","0112-Putnam County Primary School","Total","130","*","*","266","*","320","*"
"717","Putnam County","0113-Putnam County Elementary School","Female","64","*","*","107","*","122","*"
"717","Putnam County","0113-Putnam County Elementary School","Male","59","*","*","114","*","135","*"
"717","Putnam County","0113-Putnam County Elementary School","Total","123","*","*","221","*","257","*"
"717","Putnam County","0114-Putnam County High School","Female","67","*","*","154","*","188","22"
"717","Putnam County","0114-Putnam County High School","Male","61","*","*","154","*","194","17"
"717","Putnam County","0114-Putnam County High School","Total","128","*","*","308","*","382","39"
"718","Quitman County","0110-Quitman County High School","Female","*","*","*","35","*","*","*"
"718","Quitman County","0110-Quitman County High School","Male","*","*","*","34","*","*","*"
"718","Quitman County","0110-Quitman County High School","Total","*","*","*","69","*","*","*"
"718","Quitman County","0199-Quitman County Elementary","Female","*","*","*","66","*","20","*"
"718","Quitman County","0199-Quitman County Elementary","Male","*","*","*","65","*","*","*"
"718","Quitman County","0199-Quitman County Elementary","Total","*","*","*","131","*","*","*"
"719","Rabun County","0100-Rabun County Middle School","Female","36","*","*","*","*","127","*"
"719","Rabun County","0100-Rabun County Middle School","Male","35","*","*","*","*","137","*"
"719","Rabun County","0100-Rabun County Middle School","Total","71","*","*","*","*","264","*"
"719","Rabun County","0105-Rabun County Elementary School","Female","65","*","*","*","*","254","*"
"719","Rabun County","0105-Rabun County Elementary School","Male","63","*","*","*","*","240","*"
"719","Rabun County","0105-Rabun County Elementary School","Total","128","*","*","*","*","494","*"
"719","Rabun County","0114-Rabun County Primary School","Female","47","*","*","*","*","224","*"
"719","Rabun County","0114-Rabun County Primary School","Male","48","*","*","*","*","253","*"
"719","Rabun County","0114-Rabun County Primary School","Total","95","*","*","*","*","477","*"
"719","Rabun County","0177-Rabun County High School ","Female","56","*","*","*","*","271","*"
"719","Rabun County","0177-Rabun County High School ","Male","61","*","*","*","*","245","*"
"719","Rabun County","0177-Rabun County High School ","Total","117","*","*","*","*","516","*"
"720","Randolph County","0101-Randolph Clay Middle School","Female","*","*","*","58","*","*","*"
"720","Randolph County","0101-Randolph Clay Middle School","Male","*","*","*","75","*","*","*"
"720","Randolph County","0101-Randolph Clay Middle School","Total","*","*","*","133","*","*","*"
"720","Randolph County","0201-Randolph Clay High School","Female","*","*","*","114","*","*","*"
"720","Randolph County","0201-Randolph Clay High School","Male","*","*","*","138","*","*","*"
"720","Randolph County","0201-Randolph Clay High School","Total","*","*","*","252","*","*","*"
"720","Randolph County","2050-Randolph County Elementary School","Female","*","*","*","154","*","*","*"
"720","Randolph County","2050-Randolph County Elementary School","Male","*","*","*","145","*","*","*"
"720","Randolph County","2050-Randolph County Elementary School","Total","*","*","*","299","*","*","*"
"721","Richmond County","0100-Cross Creek High School","Female","33","*","*","369","*","146","29"
"721","Richmond County","0100-Cross Creek High School","Male","37","*","*","391","*","126","*"
"721","Richmond County","0100-Cross Creek High School","Total","70","*","*","760","*","272","*"
"721","Richmond County","0102-Hephzibah Elementary School","Female","*","*","*","93","*","73","*"
"721","Richmond County","0102-Hephzibah Elementary School","Male","*","*","*","97","*","65","*"
"721","Richmond County","0102-Hephzibah Elementary School","Total","*","*","*","190","*","138","*"
"721","Richmond County","0103-Freedom Park Elementary","Female","68","*","*","106","*","112","32"
"721","Richmond County","0103-Freedom Park Elementary","Male","66","*","*","96","*","121","40"
"721","Richmond County","0103-Freedom Park Elementary","Total","134","*","*","202","*","233","72"
"721","Richmond County","0104-Wilkinson Gardens Elementary School","Female","*","*","*","192","*","*","*"
"721","Richmond County","0104-Wilkinson Gardens Elementary School","Male","*","*","*","195","*","*","*"
"721","Richmond County","0104-Wilkinson Gardens Elementary School","Total","*","*","*","387","*","*","*"
"721","Richmond County","0105-Deer Chase Elementary School","Female","*","*","*","241","*","*","*"
"721","Richmond County","0105-Deer Chase Elementary School","Male","*","*","*","244","*","*","*"
"721","Richmond County","0105-Deer Chase Elementary School","Total","*","*","*","485","*","*","*"
"721","Richmond County","0107-Lighthouse Care Center of Augusta","Female","*","*","*","*","*","*","*"
"721","Richmond County","0107-Lighthouse Care Center of Augusta","Male","*","*","*","*","*","*","*"
"721","Richmond County","0107-Lighthouse Care Center of Augusta","Total","*","*","*","*","*","*","*"
"721","Richmond County","0114-Pine Hill Middle School","Female","16","*","*","174","*","102","15"
"721","Richmond County","0114-Pine Hill Middle School","Male","*","*","*","169","*","90","*"
"721","Richmond County","0114-Pine Hill Middle School","Total","*","*","*","343","*","192","*"
"721","Richmond County","0115-W.S. Hornsby Middle School","Female","*","*","*","187","*","*","*"
"721","Richmond County","0115-W.S. Hornsby Middle School","Male","*","*","*","183","*","*","*"
"721","Richmond County","0115-W.S. Hornsby Middle School","Total","*","*","*","370","*","*","*"
"721","Richmond County","0116-Lamar - Milledge Elementary School","Female","*","*","*","137","*","*","*"
"721","Richmond County","0116-Lamar - Milledge Elementary School","Male","*","*","*","146","*","*","*"
"721","Richmond County","0116-Lamar - Milledge Elementary School","Total","*","*","*","283","*","*","*"
"721","Richmond County","0177-Meadowbrook Elementary School","Female","*","*","*","218","*","*","*"
"721","Richmond County","0177-Meadowbrook Elementary School","Male","*","*","*","232","*","*","*"
"721","Richmond County","0177-Meadowbrook Elementary School","Total","*","*","*","450","*","*","*"
"721","Richmond County","0189-Jamestown Elementary School","Female","*","*","*","176","*","*","*"
"721","Richmond County","0189-Jamestown Elementary School","Male","*","*","*","187","*","*","*"
"721","Richmond County","0189-Jamestown Elementary School","Total","*","*","*","363","*","*","*"
"721","Richmond County","0194-Goshen Elementary School","Female","*","*","*","98","*","68","*"
"721","Richmond County","0194-Goshen Elementary School","Male","*","*","*","114","*","103","18"
"721","Richmond County","0194-Goshen Elementary School","Total","*","*","*","212","*","171","*"
"721","Richmond County","0197-Glenn Hills Middle School","Female","18","*","*","331","*","*","*"
"721","Richmond County","0197-Glenn Hills Middle School","Male","33","*","*","416","*","*","*"
"721","Richmond County","0197-Glenn Hills Middle School","Total","51","*","*","747","*","*","*"
"721","Richmond County","0201-Sue Reynolds Elementary School ","Female","26","*","*","259","*","16","*"
"721","Richmond County","0201-Sue Reynolds Elementary School ","Male","23","*","*","289","*","22","15"
"721","Richmond County","0201-Sue Reynolds Elementary School ","Total","49","*","*","548","*","38","*"
"721","Richmond County","0205-Diamond Lakes Elementary School","Female","*","*","*","156","*","17","*"
"721","Richmond County","0205-Diamond Lakes Elementary School","Male","*","*","*","183","*","18","15"
"721","Richmond County","0205-Diamond Lakes Elementary School","Total","*","*","*","339","*","35","*"
"721","Richmond County","0213-Richmond County Technical Career Magnet School","Female","*","*","*","201","*","24","*"
"721","Richmond County","0213-Richmond County Technical Career Magnet School","Male","*","*","*","166","*","44","*"
"721","Richmond County","0213-Richmond County Technical Career Magnet School","Total","*","*","*","367","*","68","*"
"721","Richmond County","0290-Willis Foreman Elementary School","Female","*","*","*","130","*","*","*"
"721","Richmond County","0290-Willis Foreman Elementary School","Male","*","*","*","143","*","17","*"
"721","Richmond County","0290-Willis Foreman Elementary School","Total","*","*","*","273","*","*","*"
"721","Richmond County","0294-Tobacco Road Elementary School","Female","*","*","*","164","*","*","*"
"721","Richmond County","0294-Tobacco Road Elementary School","Male","*","*","*","216","*","*","*"
"721","Richmond County","0294-Tobacco Road Elementary School","Total","*","*","*","380","*","*","*"
"721","Richmond County","0297-McBean Elementary School","Female","18","*","*","37","*","108","16"
"721","Richmond County","0297-McBean Elementary School","Male","*","*","*","41","*","137","*"
"721","Richmond County","0297-McBean Elementary School","Total","*","*","*","78","*","245","*"
"721","Richmond County","0300-Lake Forest Hills Elementary School","Female","*","*","*","181","*","77","*"
"721","Richmond County","0300-Lake Forest Hills Elementary School","Male","*","*","*","147","*","96","*"
"721","Richmond County","0300-Lake Forest Hills Elementary School","Total","*","*","*","328","*","173","*"
"721","Richmond County","0301-Jenkins-White Elementary School","Female","*","*","*","171","*","*","*"
"721","Richmond County","0301-Jenkins-White Elementary School","Male","*","*","*","191","*","*","*"
"721","Richmond County","0301-Jenkins-White Elementary School","Total","*","*","*","362","*","*","*"
"721","Richmond County","0390-Spirit Creek Middle School","Female","*","*","*","231","*","16","15"
"721","Richmond County","0390-Spirit Creek Middle School","Male","15","*","*","266","*","20","15"
"721","Richmond County","0390-Spirit Creek Middle School","Total","*","*","*","497","*","36","30"
"721","Richmond County","0393-W.S. Hornsby Elementary School","Female","*","*","*","254","*","*","*"
"721","Richmond County","0393-W.S. Hornsby Elementary School","Male","*","*","*","327","*","*","*"
"721","Richmond County","0393-W.S. Hornsby Elementary School","Total","*","*","*","581","*","*","*"
"721","Richmond County","0394-Belair K-8 School","Female","34","*","*","333","*","47","24"
"721","Richmond County","0394-Belair K-8 School","Male","51","*","*","372","*","54","35"
"721","Richmond County","0394-Belair K-8 School","Total","85","*","*","705","*","101","59"
"721","Richmond County","0397-Richmond Hill K-8","Female","*","*","*","480","*","45","*"
"721","Richmond County","0397-Richmond Hill K-8","Male","*","*","*","478","*","44","25"
"721","Richmond County","0397-Richmond Hill K-8","Total","*","*","*","958","*","89","*"
"721","Richmond County","1052-Butler High School","Female","*","*","*","367","*","15","*"
"721","Richmond County","1052-Butler High School","Male","*","*","*","323","*","22","*"
"721","Richmond County","1052-Butler High School","Total","*","*","*","690","*","37","*"
"721","Richmond County","1054-Garrett Elementary School","Female","*","*","*","93","*","46","*"
"721","Richmond County","1054-Garrett Elementary School","Male","*","*","*","98","*","34","16"
"721","Richmond County","1054-Garrett Elementary School","Total","*","*","*","191","*","80","*"
"721","Richmond County","1058-Langford Middle School","Female","30","*","*","290","*","16","17"
"721","Richmond County","1058-Langford Middle School","Male","16","*","*","280","*","*","*"
"721","Richmond County","1058-Langford Middle School","Total","46","*","*","570","*","*","*"
"721","Richmond County","1064-Walker Traditional Elementary School","Female","28","*","*","242","*","65","18"
"721","Richmond County","1064-Walker Traditional Elementary School","Male","21","*","*","197","*","57","23"
"721","Richmond County","1064-Walker Traditional Elementary School","Total","49","*","*","439","*","122","41"
"721","Richmond County","1156-Hephzibah Middle School","Female","*","*","*","190","*","52","*"
"721","Richmond County","1156-Hephzibah Middle School","Male","*","*","*","199","*","59","*"
"721","Richmond County","1156-Hephzibah Middle School","Total","*","*","*","389","*","111","*"
"721","Richmond County","2050-Barton Chapel Elementary School","Female","*","*","*","167","*","*","*"
"721","Richmond County","2050-Barton Chapel Elementary School","Male","19","*","*","208","*","*","*"
"721","Richmond County","2050-Barton Chapel Elementary School","Total","*","*","*","375","*","*","*"
