system,system_name,school,school_name,subgroup,exit_denom,n_exit,pct_exit,growth_standard_denom,n_met_growth_standard,pct_met_growth_standard,literacy_average,composite_average
860,Unicoi County,5,Unicoi Co Middle School,Economically Disadvantaged,5,*,*,4,*,*,*,*
860,Unicoi County,5,Unicoi Co Middle School,English Learners,8,*,*,6,*,*,*,*
860,Unicoi County,5,Unicoi Co Middle School,Hispanic,8,*,*,6,*,*,*,*
860,Unicoi County,5,Unicoi Co Middle School,Non-Economically Disadvantaged,3,*,*,2,*,*,*,*
860,Unicoi County,5,Unicoi Co Middle School,Non-Students with Disabilities,3,*,*,2,*,*,*,*
860,Unicoi County,5,Unicoi Co Middle School,Students with Disabilities,5,*,*,4,*,*,*,*
860,Unicoi County,15,Love Chapel Elementary,All Students,17,8,47.1,13,12,92.3,3.9,4
860,Unicoi County,15,Love Chapel Elementary,Black/Hispanic/Native American,16,7,43.8,13,12,92.3,3.8,3.9
860,Unicoi County,15,Love Chapel Elementary,Economically Disadvantaged,12,6,50,9,*,*,4.1,4.2
860,Unicoi County,15,Love Chapel Elementary,English Learners,17,8,47.1,13,12,92.3,3.9,4
860,Unicoi County,15,Love Chapel Elementary,Hispanic,16,7,43.8,13,12,92.3,3.8,3.9
860,Unicoi County,15,Love Chapel Elementary,Non-Economically Disadvantaged,5,*,*,4,*,*,*,*
860,Unicoi County,15,Love Chapel Elementary,Non-Students with Disabilities,12,5,41.7,8,*,*,3.9,4
860,Unicoi County,15,Love Chapel Elementary,Students with Disabilities,5,*,*,5,*,*,*,*
860,Unicoi County,15,Love Chapel Elementary,White,1,*,*,0,*,*,*,*
860,Unicoi County,25,Rock Creek Elementary,All Students,5,*,*,5,*,*,*,*
860,Unicoi County,25,Rock Creek Elementary,Black/Hispanic/Native American,5,*,*,5,*,*,*,*
860,Unicoi County,25,Rock Creek Elementary,Economically Disadvantaged,4,*,*,4,*,*,*,*
860,Unicoi County,25,Rock Creek Elementary,English Learners,5,*,*,5,*,*,*,*
860,Unicoi County,25,Rock Creek Elementary,Hispanic,5,*,*,5,*,*,*,*
860,Unicoi County,25,Rock Creek Elementary,Non-Economically Disadvantaged,1,*,*,1,*,*,*,*
860,Unicoi County,25,Rock Creek Elementary,Non-Students with Disabilities,3,*,*,3,*,*,*,*
860,Unicoi County,25,Rock Creek Elementary,Students with Disabilities,2,*,*,2,*,*,*,*
860,Unicoi County,35,Unicoi Co High School,All Students,16,3,18.8,14,6,42.9,3.4,3.3
860,Unicoi County,35,Unicoi Co High School,Black/Hispanic/Native American,16,3,18.8,14,6,42.9,3.4,3.3
860,Unicoi County,35,Unicoi Co High School,Economically Disadvantaged,9,*,*,8,*,*,*,*
860,Unicoi County,35,Unicoi Co High School,English Learners,16,3,18.8,14,6,42.9,3.4,3.3
860,Unicoi County,35,Unicoi Co High School,Hispanic,16,3,18.8,14,6,42.9,3.4,3.3
860,Unicoi County,35,Unicoi Co High School,Non-Economically Disadvantaged,7,*,*,6,*,*,*,*
860,Unicoi County,35,Unicoi Co High School,Non-Students with Disabilities,15,3,20,13,6,46.2,3.5,3.4
860,Unicoi County,35,Unicoi Co High School,Students with Disabilities,1,*,*,1,*,*,*,*
860,Unicoi County,40,Unicoi Elementary,All Students,8,*,*,5,*,*,*,*
860,Unicoi County,40,Unicoi Elementary,Black/Hispanic/Native American,7,*,*,5,*,*,*,*
860,Unicoi County,40,Unicoi Elementary,Economically Disadvantaged,5,*,*,3,*,*,*,*
860,Unicoi County,40,Unicoi Elementary,English Learners,8,*,*,5,*,*,*,*
860,Unicoi County,40,Unicoi Elementary,Hispanic,7,*,*,5,*,*,*,*
860,Unicoi County,40,Unicoi Elementary,Non-Economically Disadvantaged,3,*,*,2,*,*,*,*
860,Unicoi County,40,Unicoi Elementary,Non-Students with Disabilities,4,*,*,2,*,*,*,*
860,Unicoi County,40,Unicoi Elementary,Students with Disabilities,4,*,*,3,*,*,*,*
860,Unicoi County,40,Unicoi Elementary,White,1,*,*,0,*,*,*,*
870,Union County,5,Big Ridge Elementary,All Students,1,*,*,1,*,*,*,*
870,Union County,5,Big Ridge Elementary,Black/Hispanic/Native American,1,*,*,1,*,*,*,*
870,Union County,5,Big Ridge Elementary,English Learners,1,*,*,1,*,*,*,*
870,Union County,5,Big Ridge Elementary,Hispanic,1,*,*,1,*,*,*,*
870,Union County,5,Big Ridge Elementary,Non-Economically Disadvantaged,1,*,*,1,*,*,*,*
870,Union County,5,Big Ridge Elementary,Non-Students with Disabilities,1,*,*,1,*,*,*,*
870,Union County,25,H Maynard Middle School,All Students,2,*,*,1,*,*,*,*
870,Union County,25,H Maynard Middle School,Black/Hispanic/Native American,1,*,*,1,*,*,*,*
870,Union County,25,H Maynard Middle School,English Learners,2,*,*,1,*,*,*,*
870,Union County,25,H Maynard Middle School,Hispanic,1,*,*,1,*,*,*,*
870,Union County,25,H Maynard Middle School,Non-Economically Disadvantaged,2,*,*,1,*,*,*,*
870,Union County,25,H Maynard Middle School,Non-Students with Disabilities,2,*,*,1,*,*,*,*
870,Union County,35,Luttrell Elementary,All Students,2,*,*,2,*,*,*,*
870,Union County,35,Luttrell Elementary,Black/Hispanic/Native American,1,*,*,1,*,*,*,*
870,Union County,35,Luttrell Elementary,English Learners,2,*,*,2,*,*,*,*
870,Union County,35,Luttrell Elementary,Hispanic,1,*,*,1,*,*,*,*
870,Union County,35,Luttrell Elementary,Non-Economically Disadvantaged,2,*,*,2,*,*,*,*
870,Union County,35,Luttrell Elementary,Non-Students with Disabilities,2,*,*,2,*,*,*,*
870,Union County,35,Luttrell Elementary,White,1,*,*,1,*,*,*,*
870,Union County,40,Maynardville Elementary,All Students,1,*,*,1,*,*,*,*
870,Union County,40,Maynardville Elementary,Black/Hispanic/Native American,1,*,*,1,*,*,*,*
870,Union County,40,Maynardville Elementary,Economically Disadvantaged,1,*,*,1,*,*,*,*
870,Union County,40,Maynardville Elementary,English Learners,1,*,*,1,*,*,*,*
870,Union County,40,Maynardville Elementary,Hispanic,1,*,*,1,*,*,*,*
870,Union County,40,Maynardville Elementary,Non-Students with Disabilities,1,*,*,1,*,*,*,*
870,Union County,57,Paulette Elementary School,All Students,1,*,*,0,*,*,*,*
870,Union County,57,Paulette Elementary School,English Learners,1,*,*,0,*,*,*,*
870,Union County,57,Paulette Elementary School,Non-Economically Disadvantaged,1,*,*,0,*,*,*,*
870,Union County,57,Paulette Elementary School,Non-Students with Disabilities,1,*,*,0,*,*,*,*
870,Union County,60,Tennessee Virtual Academy,All Students,8,*,*,2,*,*,*,*
870,Union County,60,Tennessee Virtual Academy,Asian,3,*,*,0,*,*,*,*
870,Union County,60,Tennessee Virtual Academy,Economically Disadvantaged,1,*,*,0,*,*,*,*
870,Union County,60,Tennessee Virtual Academy,English Learners,8,*,*,2,*,*,*,*
870,Union County,60,Tennessee Virtual Academy,Non-Economically Disadvantaged,7,*,*,2,*,*,*,*
870,Union County,60,Tennessee Virtual Academy,Non-Students with Disabilities,7,*,*,2,*,*,*,*
870,Union County,60,Tennessee Virtual Academy,Students with Disabilities,1,*,*,0,*,*,*,*
870,Union County,60,Tennessee Virtual Academy,White,2,*,*,1,*,*,*,*
880,Van Buren County,35,Van Buren Co High School,All Students,1,*,*,1,*,*,*,*
880,Van Buren County,35,Van Buren Co High School,English Learners,1,*,*,1,*,*,*,*
880,Van Buren County,35,Van Buren Co High School,Non-Economically Disadvantaged,1,*,*,1,*,*,*,*
880,Van Buren County,35,Van Buren Co High School,Non-Students with Disabilities,1,*,*,1,*,*,*,*
880,Van Buren County,35,Van Buren Co High School,White,1,*,*,1,*,*,*,*
890,Warren County,10,Centertown Elementary,All Students,14,1,7.1,7,*,*,2.9,3.1
890,Warren County,10,Centertown Elementary,Asian,3,*,*,0,*,*,*,*
890,Warren County,10,Centertown Elementary,Black/Hispanic/Native American,10,1,10,6,*,*,2.7,3
890,Warren County,10,Centertown Elementary,Economically Disadvantaged,7,*,*,4,*,*,*,*
890,Warren County,10,Centertown Elementary,English Learners,14,1,7.1,7,*,*,2.9,3.1
890,Warren County,10,Centertown Elementary,Hispanic,10,1,10,6,*,*,2.7,3
890,Warren County,10,Centertown Elementary,Non-Economically Disadvantaged,7,*,*,3,*,*,*,*
890,Warren County,10,Centertown Elementary,Non-Students with Disabilities,13,1,7.7,6,*,*,2.9,3.1
890,Warren County,10,Centertown Elementary,Students with Disabilities,1,*,*,1,*,*,*,*
890,Warren County,10,Centertown Elementary,White,1,*,*,1,*,*,*,*
890,Warren County,20,Dibrell Elementary,All Students,42,5,11.9,29,10,34.5,3.1,3.2
890,Warren County,20,Dibrell Elementary,Black/Hispanic/Native American,39,5,12.8,26,9,34.6,3.1,3.2
890,Warren County,20,Dibrell Elementary,Economically Disadvantaged,28,4,14.3,19,7,36.8,3,3.2
890,Warren County,20,Dibrell Elementary,English Learners,42,5,11.9,29,10,34.5,3.1,3.2
890,Warren County,20,Dibrell Elementary,Hispanic,39,5,12.8,26,9,34.6,3.1,3.2
890,Warren County,20,Dibrell Elementary,Non-Economically Disadvantaged,14,1,7.1,10,3,30,3.3,3.3
890,Warren County,20,Dibrell Elementary,Non-Students with Disabilities,39,5,12.8,26,9,34.6,3.1,3.2
890,Warren County,20,Dibrell Elementary,Students with Disabilities,3,*,*,3,*,*,*,*
890,Warren County,20,Dibrell Elementary,White,3,*,*,3,*,*,*,*
890,Warren County,30,Eastside Elementary,All Students,19,3,15.8,13,6,46.2,3.1,3.3
890,Warren County,30,Eastside Elementary,Black/Hispanic/Native American,19,3,15.8,13,6,46.2,3.1,3.3
890,Warren County,30,Eastside Elementary,Economically Disadvantaged,10,2,20,7,*,*,3,3.1
890,Warren County,30,Eastside Elementary,English Learners,19,3,15.8,13,6,46.2,3.1,3.3
890,Warren County,30,Eastside Elementary,Hispanic,19,3,15.8,13,6,46.2,3.1,3.3
890,Warren County,30,Eastside Elementary,Non-Economically Disadvantaged,9,*,*,6,*,*,*,*
890,Warren County,30,Eastside Elementary,Non-Students with Disabilities,15,3,20,10,5,50,3.2,3.5
890,Warren County,30,Eastside Elementary,Students with Disabilities,4,*,*,3,*,*,*,*
890,Warren County,38,Hickory Creek School,All Students,32,9,28.1,30,17,56.7,3.3,3.5
890,Warren County,38,Hickory Creek School,Asian,2,*,*,2,*,*,*,*
890,Warren County,38,Hickory Creek School,Black/Hispanic/Native American,29,8,27.6,27,14,51.9,3.2,3.4
890,Warren County,38,Hickory Creek School,Economically Disadvantaged,14,3,21.4,13,5,38.5,3.2,3.4
890,Warren County,38,Hickory Creek School,English Learners,32,9,28.1,30,17,56.7,3.3,3.5
890,Warren County,38,Hickory Creek School,Hispanic,29,8,27.6,27,14,51.9,3.2,3.4
890,Warren County,38,Hickory Creek School,Non-Economically Disadvantaged,18,6,33.3,17,12,70.6,3.4,3.6
890,Warren County,38,Hickory Creek School,Non-Students with Disabilities,25,7,28,24,14,58.3,3.4,3.6
890,Warren County,38,Hickory Creek School,Students with Disabilities,7,*,*,6,*,*,*,*
890,Warren County,38,Hickory Creek School,White,1,*,*,1,*,*,*,*
890,Warren County,40,Irving College Elementary,All Students,11,**,**,8,*,*,3.2,3.4
890,Warren County,40,Irving College Elementary,Black/Hispanic/Native American,11,**,**,8,*,*,3.2,3.4
890,Warren County,40,Irving College Elementary,Economically Disadvantaged,7,*,*,4,*,*,*,*
890,Warren County,40,Irving College Elementary,English Learners,11,**,**,8,*,*,3.2,3.4
890,Warren County,40,Irving College Elementary,Hispanic,11,**,**,8,*,*,3.2,3.4
890,Warren County,40,Irving College Elementary,Non-Economically Disadvantaged,4,*,*,4,*,*,*,*
890,Warren County,40,Irving College Elementary,Non-Students with Disabilities,8,*,*,5,*,*,*,*
890,Warren County,40,Irving College Elementary,Students with Disabilities,3,*,*,3,*,*,*,*
890,Warren County,50,Morrison Elementary,All Students,7,*,*,4,*,*,*,*
890,Warren County,50,Morrison Elementary,Black/Hispanic/Native American,7,*,*,4,*,*,*,*
890,Warren County,50,Morrison Elementary,Economically Disadvantaged,4,*,*,2,*,*,*,*
890,Warren County,50,Morrison Elementary,English Learners,7,*,*,4,*,*,*,*
890,Warren County,50,Morrison Elementary,Hispanic,7,*,*,4,*,*,*,*
890,Warren County,50,Morrison Elementary,Non-Economically Disadvantaged,3,*,*,2,*,*,*,*
890,Warren County,50,Morrison Elementary,Non-Students with Disabilities,5,*,*,2,*,*,*,*
890,Warren County,50,Morrison Elementary,Students with Disabilities,2,*,*,2,*,*,*,*
890,Warren County,63,Bobby Ray Memorial,All Students,41,12,29.3,37,22,59.5,3.5,3.6
890,Warren County,63,Bobby Ray Memorial,Asian,1,*,*,1,*,*,*,*
890,Warren County,63,Bobby Ray Memorial,Black/Hispanic/Native American,39,12,30.8,35,22,62.9,3.5,3.6
890,Warren County,63,Bobby Ray Memorial,Economically Disadvantaged,30,8,26.7,28,15,53.6,3.5,3.5
890,Warren County,63,Bobby Ray Memorial,English Learners,41,12,29.3,37,22,59.5,3.5,3.6
890,Warren County,63,Bobby Ray Memorial,Hispanic,39,12,30.8,35,22,62.9,3.5,3.6
890,Warren County,63,Bobby Ray Memorial,Native Hawaiian or Other Pacific Islander,1,*,*,1,*,*,*,*
890,Warren County,63,Bobby Ray Memorial,Non-Economically Disadvantaged,11,4,36.4,9,*,*,3.4,3.7
890,Warren County,63,Bobby Ray Memorial,Non-Students with Disabilities,39,12,30.8,35,22,62.9,3.6,3.7
890,Warren County,63,Bobby Ray Memorial,Students with Disabilities,2,*,*,2,*,*,*,*
890,Warren County,75,Warren County Middle School,All Students,28,5,17.9,26,7,26.9,3.3,3.5
890,Warren County,75,Warren County Middle School,Asian,3,*,*,3,*,*,*,*
890,Warren County,75,Warren County Middle School,Black/Hispanic/Native American,23,3,13,21,5,23.8,3.3,3.4
890,Warren County,75,Warren County Middle School,Economically Disadvantaged,19,2,10.5,17,3,17.6,3.3,3.6
890,Warren County,75,Warren County Middle School,English Learners,28,5,17.9,26,7,26.9,3.3,3.5
890,Warren County,75,Warren County Middle School,Hispanic,23,3,13,21,5,23.8,3.3,3.4
890,Warren County,75,Warren County Middle School,Non-Economically Disadvantaged,9,*,*,9,*,*,*,*
890,Warren County,75,Warren County Middle School,Non-Students with Disabilities,23,4,17.4,21,6,28.6,3.3,3.4
890,Warren County,75,Warren County Middle School,Students with Disabilities,5,*,*,5,*,*,*,*
890,Warren County,75,Warren County Middle School,White,2,*,*,2,*,*,*,*
890,Warren County,80,Warren County High School,All Students,48,4,8.3,44,10,22.7,3.1,3
890,Warren County,80,Warren County High School,Asian,2,*,*,2,*,*,*,*
890,Warren County,80,Warren County High School,Black/Hispanic/Native American,42,4,9.5,39,10,25.6,3.1,3
890,Warren County,80,Warren County High School,Economically Disadvantaged,20,1,5,19,3,15.8,2.9,2.9
890,Warren County,80,Warren County High School,English Learners,48,4,8.3,44,10,22.7,3.1,3
890,Warren County,80,Warren County High School,Hispanic,42,4,9.5,39,10,25.6,3.1,3
890,Warren County,80,Warren County High School,Non-Economically Disadvantaged,28,3,10.7,25,7,28,3.3,3.1
890,Warren County,80,Warren County High School,Non-Students with Disabilities,33,3,9.1,29,7,24.1,3.1,3
890,Warren County,80,Warren County High School,Students with Disabilities,15,1,6.7,15,3,20,3.1,3
890,Warren County,80,Warren County High School,White,2,*,*,2,*,*,*,*
890,Warren County,85,West Elementary,All Students,46,9,19.6,36,25,69.4,3.2,3.3
890,Warren County,85,West Elementary,Black/Hispanic/Native American,44,9,20.5,35,25,71.4,3.3,3.4
890,Warren County,85,West Elementary,Economically Disadvantaged,29,6,20.7,21,17,81,3.1,3.3
890,Warren County,85,West Elementary,English Learners,46,9,19.6,36,25,69.4,3.2,3.3
890,Warren County,85,West Elementary,Hispanic,44,9,20.5,35,25,71.4,3.3,3.4
890,Warren County,85,West Elementary,Non-Economically Disadvantaged,17,3,17.6,15,8,53.3,3.3,3.5
890,Warren County,85,West Elementary,Non-Students with Disabilities,45,9,20,35,25,71.4,3.2,3.3
890,Warren County,85,West Elementary,Students with Disabilities,1,*,*,1,*,*,*,*
890,Warren County,85,West Elementary,White,1,*,*,0,*,*,*,*
900,Washington County,25,Boones Creek Elementary,All Students,2,*,*,2,*,*,*,*
900,Washington County,25,Boones Creek Elementary,Black/Hispanic/Native American,2,*,*,2,*,*,*,*
900,Washington County,25,Boones Creek Elementary,Economically Disadvantaged,1,*,*,1,*,*,*,*
900,Washington County,25,Boones Creek Elementary,English Learners,2,*,*,2,*,*,*,*
900,Washington County,25,Boones Creek Elementary,Hispanic,2,*,*,2,*,*,*,*
900,Washington County,25,Boones Creek Elementary,Non-Economically Disadvantaged,1,*,*,1,*,*,*,*
900,Washington County,25,Boones Creek Elementary,Non-Students with Disabilities,1,*,*,1,*,*,*,*
900,Washington County,25,Boones Creek Elementary,Students with Disabilities,1,*,*,1,*,*,*,*
900,Washington County,37,Daniel Boone High School,All Students,2,*,*,1,*,*,*,*
900,Washington County,37,Daniel Boone High School,Asian,1,*,*,1,*,*,*,*
900,Washington County,37,Daniel Boone High School,Black/Hispanic/Native American,1,*,*,0,*,*,*,*
900,Washington County,37,Daniel Boone High School,English Learners,2,*,*,1,*,*,*,*
900,Washington County,37,Daniel Boone High School,Hispanic,1,*,*,0,*,*,*,*
900,Washington County,37,Daniel Boone High School,Non-Economically Disadvantaged,2,*,*,1,*,*,*,*
900,Washington County,37,Daniel Boone High School,Non-Students with Disabilities,2,*,*,1,*,*,*,*
900,Washington County,38,David Crockett High School,All Students,4,*,*,3,*,*,*,*
900,Washington County,38,David Crockett High School,Asian,1,*,*,1,*,*,*,*
900,Washington County,38,David Crockett High School,Black/Hispanic/Native American,3,*,*,2,*,*,*,*
900,Washington County,38,David Crockett High School,English Learners,4,*,*,3,*,*,*,*
900,Washington County,38,David Crockett High School,Hispanic,3,*,*,2,*,*,*,*
900,Washington County,38,David Crockett High School,Non-Economically Disadvantaged,4,*,*,3,*,*,*,*
900,Washington County,38,David Crockett High School,Non-Students with Disabilities,1,*,*,1,*,*,*,*
900,Washington County,38,David Crockett High School,Students with Disabilities,3,*,*,2,*,*,*,*
900,Washington County,45,Fall Branch Elementary,All Students,1,*,*,1,*,*,*,*
900,Washington County,45,Fall Branch Elementary,Black/Hispanic/Native American,1,*,*,1,*,*,*,*
900,Washington County,45,Fall Branch Elementary,English Learners,1,*,*,1,*,*,*,*
900,Washington County,45,Fall Branch Elementary,Hispanic,1,*,*,1,*,*,*,*
900,Washington County,45,Fall Branch Elementary,Non-Economically Disadvantaged,1,*,*,1,*,*,*,*
900,Washington County,45,Fall Branch Elementary,Non-Students with Disabilities,1,*,*,1,*,*,*,*
900,Washington County,55,Gray Elementary School,All Students,2,*,*,2,*,*,*,*
900,Washington County,55,Gray Elementary School,Black or African American,1,*,*,1,*,*,*,*
900,Washington County,55,Gray Elementary School,Black/Hispanic/Native American,2,*,*,2,*,*,*,*
900,Washington County,55,Gray Elementary School,English Learners,2,*,*,2,*,*,*,*
900,Washington County,55,Gray Elementary School,Hispanic,1,*,*,1,*,*,*,*
900,Washington County,55,Gray Elementary School,Non-Economically Disadvantaged,2,*,*,2,*,*,*,*
900,Washington County,55,Gray Elementary School,Non-Students with Disabilities,2,*,*,2,*,*,*,*
900,Washington County,60,Jonesborough Elementary,All Students,2,*,*,2,*,*,*,*
900,Washington County,60,Jonesborough Elementary,Black/Hispanic/Native American,2,*,*,2,*,*,*,*
900,Washington County,60,Jonesborough Elementary,Economically Disadvantaged,1,*,*,1,*,*,*,*
900,Washington County,60,Jonesborough Elementary,English Learners,2,*,*,2,*,*,*,*
900,Washington County,60,Jonesborough Elementary,Hispanic,2,*,*,2,*,*,*,*
900,Washington County,60,Jonesborough Elementary,Non-Economically Disadvantaged,1,*,*,1,*,*,*,*
900,Washington County,60,Jonesborough Elementary,Non-Students with Disabilities,2,*,*,2,*,*,*,*
900,Washington County,65,Jonesborough Middle School,All Students,1,*,*,1,*,*,*,*
900,Washington County,65,Jonesborough Middle School,Black/Hispanic/Native American,1,*,*,1,*,*,*,*
900,Washington County,65,Jonesborough Middle School,Economically Disadvantaged,1,*,*,1,*,*,*,*
900,Washington County,65,Jonesborough Middle School,English Learners,1,*,*,1,*,*,*,*
900,Washington County,65,Jonesborough Middle School,Hispanic,1,*,*,1,*,*,*,*
900,Washington County,65,Jonesborough Middle School,Students with Disabilities,1,*,*,1,*,*,*,*
900,Washington County,75,Lamar Elementary,All Students,2,*,*,2,*,*,*,*
900,Washington County,75,Lamar Elementary,Black/Hispanic/Native American,2,*,*,2,*,*,*,*
900,Washington County,75,Lamar Elementary,English Learners,2,*,*,2,*,*,*,*
900,Washington County,75,Lamar Elementary,Hispanic,2,*,*,2,*,*,*,*
900,Washington County,75,Lamar Elementary,Non-Economically Disadvantaged,2,*,*,2,*,*,*,*
900,Washington County,75,Lamar Elementary,Non-Students with Disabilities,2,*,*,2,*,*,*,*
900,Washington County,80,Ridgeview Elementary School,All Students,2,*,*,1,*,*,*,*
900,Washington County,80,Ridgeview Elementary School,Asian,1,*,*,1,*,*,*,*
900,Washington County,80,Ridgeview Elementary School,Black/Hispanic/Native American,1,*,*,0,*,*,*,*
900,Washington County,80,Ridgeview Elementary School,Economically Disadvantaged,1,*,*,0,*,*,*,*
900,Washington County,80,Ridgeview Elementary School,English Learners,2,*,*,1,*,*,*,*
900,Washington County,80,Ridgeview Elementary School,Hispanic,1,*,*,0,*,*,*,*
900,Washington County,80,Ridgeview Elementary School,Non-Economically Disadvantaged,1,*,*,1,*,*,*,*
900,Washington County,80,Ridgeview Elementary School,Non-Students with Disabilities,2,*,*,1,*,*,*,*
900,Washington County,95,Sulphur Springs Elementary,All Students,2,*,*,1,*,*,*,*
900,Washington County,95,Sulphur Springs Elementary,Black/Hispanic/Native American,1,*,*,0,*,*,*,*
900,Washington County,95,Sulphur Springs Elementary,English Learners,2,*,*,1,*,*,*,*
900,Washington County,95,Sulphur Springs Elementary,Hispanic,1,*,*,0,*,*,*,*
900,Washington County,95,Sulphur Springs Elementary,Non-Economically Disadvantaged,2,*,*,1,*,*,*,*
900,Washington County,95,Sulphur Springs Elementary,Non-Students with Disabilities,1,*,*,0,*,*,*,*
900,Washington County,95,Sulphur Springs Elementary,Students with Disabilities,1,*,*,1,*,*,*,*
900,Washington County,95,Sulphur Springs Elementary,White,1,*,*,1,*,*,*,*
900,Washington County,105,University School,All Students,4,*,*,1,*,*,*,*
900,Washington County,105,University School,Asian,1,*,*,1,*,*,*,*
900,Washington County,105,University School,Black or African American,3,*,*,0,*,*,*,*
900,Washington County,105,University School,Black/Hispanic/Native American,3,*,*,0,*,*,*,*
900,Washington County,105,University School,English Learners,4,*,*,1,*,*,*,*
900,Washington County,105,University School,Non-Economically Disadvantaged,4,*,*,1,*,*,*,*
900,Washington County,105,University School,Non-Students with Disabilities,4,*,*,1,*,*,*,*
900,Washington County,110,West View School,All Students,3,*,*,1,*,*,*,*
900,Washington County,110,West View School,Black/Hispanic/Native American,3,*,*,1,*,*,*,*
900,Washington County,110,West View School,Economically Disadvantaged,3,*,*,1,*,*,*,*
900,Washington County,110,West View School,English Learners,3,*,*,1,*,*,*,*
900,Washington County,110,West View School,Hispanic,3,*,*,1,*,*,*,*
900,Washington County,110,West View School,Non-Students with Disabilities,3,*,*,1,*,*,*,*
901,Johnson City,7,Cherokee Elementary,All Students,34,7,20.6,21,18,85.7,3.3,3.6
901,Johnson City,7,Cherokee Elementary,Asian,1,*,*,1,*,*,*,*
901,Johnson City,7,Cherokee Elementary,Black/Hispanic/Native American,29,5,17.2,16,14,87.5,3.3,3.5
901,Johnson City,7,Cherokee Elementary,Economically Disadvantaged,17,4,23.5,9,*,*,3.2,3.5
901,Johnson City,7,Cherokee Elementary,English Learners,34,7,20.6,21,18,85.7,3.3,3.6
901,Johnson City,7,Cherokee Elementary,Hispanic,29,5,17.2,16,14,87.5,3.3,3.5
901,Johnson City,7,Cherokee Elementary,Non-Economically Disadvantaged,17,3,17.6,12,10,83.3,3.4,3.7
901,Johnson City,7,Cherokee Elementary,Non-Students with Disabilities,30,6,20,19,16,84.2,3.4,3.7
901,Johnson City,7,Cherokee Elementary,Students with Disabilities,4,*,*,2,*,*,*,*
901,Johnson City,7,Cherokee Elementary,White,3,*,*,3,*,*,*,*
901,Johnson City,15,Fairmont Elementary,All Students,12,5,41.7,11,8,72.7,3.8,4
901,Johnson City,15,Fairmont Elementary,Asian,1,*,*,1,*,*,*,*
901,Johnson City,15,Fairmont Elementary,Black or African American,1,*,*,1,*,*,*,*
901,Johnson City,15,Fairmont Elementary,Black/Hispanic/Native American,10,3,30,10,7,70,3.8,3.9
901,Johnson City,15,Fairmont Elementary,Economically Disadvantaged,6,*,*,6,*,*,*,*
901,Johnson City,15,Fairmont Elementary,English Learners,12,5,41.7,11,8,72.7,3.8,4
901,Johnson City,15,Fairmont Elementary,Hispanic,9,*,*,9,*,*,*,*
901,Johnson City,15,Fairmont Elementary,Non-Economically Disadvantaged,6,*,*,5,*,*,*,*
901,Johnson City,15,Fairmont Elementary,Non-Students with Disabilities,9,*,*,8,*,*,*,*
901,Johnson City,15,Fairmont Elementary,Students with Disabilities,3,*,*,3,*,*,*,*
901,Johnson City,15,Fairmont Elementary,White,1,*,*,0,*,*,*,*
901,Johnson City,16,Indian Trail Intermediate School,All Students,44,5,11.4,38,6,15.8,3.1,3.3
901,Johnson City,16,Indian Trail Intermediate School,Asian,5,*,*,3,*,*,*,*
901,Johnson City,16,Indian Trail Intermediate School,Black or African American,1,*,*,1,*,*,*,*
901,Johnson City,16,Indian Trail Intermediate School,Black/Hispanic/Native American,36,3,8.3,33,4,12.1,2.9,3.2
901,Johnson City,16,Indian Trail Intermediate School,Economically Disadvantaged,17,1,5.9,17,2,11.8,2.9,3.2
901,Johnson City,16,Indian Trail Intermediate School,English Learners,44,5,11.4,38,6,15.8,3.1,3.3
901,Johnson City,16,Indian Trail Intermediate School,Hispanic,35,3,8.6,32,4,12.5,3,3.2
901,Johnson City,16,Indian Trail Intermediate School,Non-Economically Disadvantaged,27,4,14.8,21,4,19,3.2,3.4
901,Johnson City,16,Indian Trail Intermediate School,Non-Students with Disabilities,29,4,13.8,23,4,17.4,3.1,3.3
901,Johnson City,16,Indian Trail Intermediate School,Students with Disabilities,15,1,6.7,15,2,13.3,2.9,3.2
901,Johnson City,16,Indian Trail Intermediate School,White,3,*,*,2,*,*,*,*
901,Johnson City,18,Lake Ridge Elementary,All Students,24,3,12.5,18,11,61.1,3,3.1
901,Johnson City,18,Lake Ridge Elementary,Asian,6,*,*,5,*,*,*,*
901,Johnson City,18,Lake Ridge Elementary,Black/Hispanic/Native American,14,2,14.3,10,7,70,2.9,3.1
901,Johnson City,18,Lake Ridge Elementary,Economically Disadvantaged,12,2,16.7,10,6,60,3,3.2
901,Johnson City,18,Lake Ridge Elementary,English Learners,24,3,12.5,18,11,61.1,3,3.1
901,Johnson City,18,Lake Ridge Elementary,Hispanic,14,2,14.3,10,7,70,2.9,3.1
901,Johnson City,18,Lake Ridge Elementary,Non-Economically Disadvantaged,12,1,8.3,8,*,*,3,3.1
901,Johnson City,18,Lake Ridge Elementary,Non-Students with Disabilities,19,3,15.8,13,9,69.2,3.1,3.2
901,Johnson City,18,Lake Ridge Elementary,Students with Disabilities,5,*,*,5,*,*,*,*
901,Johnson City,18,Lake Ridge Elementary,White,2,*,*,2,*,*,*,*
901,Johnson City,20,Woodland Elementary,All Students,38,9,23.7,21,14,66.7,3.6,3.7
901,Johnson City,20,Woodland Elementary,Asian,12,1,8.3,6,*,*,3.3,3.4
901,Johnson City,20,Woodland Elementary,Black or African American,2,*,*,1,*,*,*,*
901,Johnson City,20,Woodland Elementary,Black/Hispanic/Native American,18,2,11.1,11,7,63.6,3.3,3.4
